"project_id","project_location_id","precision_code","geoname_id","place_name","latitude","longitude","location_type_code","location_type_name","gazetteer_adm_code","gazetteer_adm_name","location_class","geographic_exactness"
"P064876","P064876_426358","1","426358","Nyabihanga","-3.46806","29.80778","ADMF","administrative facility","6295630|6255146|BI|23|426358","Earth|Africa|Burundi|Province de Mwaro|Nyabihanga","3","1"
"P064876","P064876_430587","1","430587","Tangara","-2.92167","29.96528","ADMF","administrative facility","6295630|6255146|BI|19|430587","Earth|Africa|Burundi|Ngozi Province|Tangara","3","1"
"P064914","P064914_9072798","5","9072798","El Chile Biological Reserve","14.37028","-86.87222","RES","reserve","6295630|6255149|HN|08|9072798","Earth|North America|Honduras|Departamento de Francisco Morazán|El Chile Biological Reserve","4","2"
"P064914","P064914_9072795","5","9072795","Misoco Biological Reserve","14.64872","-86.81199","RES","reserve","6295630|6255149|HN|15|9072795","Earth|North America|Honduras|Departamento de Olancho|Misoco Biological Reserve","4","2"
"P064914","P064914_9072799","5","9072799","Texiguat Biological Reserve","13.97684","-86.97231","RES","reserve","6295630|6255149|HN|08|9072799","Earth|North America|Honduras|Departamento de Francisco Morazán|Texiguat Biological Reserve","4","2"
"P086747","P086747_1232443","1","1232443","Padawiya Tank Sanctuary","8.7729","80.7556","RES","reserve","6295630|6255147|LK|30|1232443","Earth|Asia|Sri Lanka|North Central Province|Padawiya Tank Sanctuary","4","1"
"P087038","P087038_6941101","5","6941101","Sian Ka'an","19.38333","-87.79167","RES","reserve","6295630|6255149|MX|23|6941101","Earth|North America|Mexico|Quintana Roo|Sian Ka'an","4","2"
"P087046","P087046_6942339","5","6942339","Indio Maíz Biological Reserve","12.91355","-84.67987","RES","reserve","6295630|6255149|NI|16","Earth|North America|Nicaragua|Indio Maíz Biological Reserve","4","2"
"P100762","P100762_444974","1","444974","Boni National Reserve","-1.53944","41.33139","RES","reserve","6295630|6255146|KE|16|444974","Earth|Africa|Kenya|Garissa|Boni National Reserve","4","1"
"P100762","P100762_9587359","1","9587359","Dodori National Reserve","-1.82024","41.08358","RES","reserve","6295630|6255146|KE|30|9587359","Earth|Africa|Kenya|Lamu|Dodori National Reserve","4","1"
"P100762","P100762_7867533","1","7867533","Shimba Hills National Reserve","-4.27546","39.39606","RES","reserve","6295630|6255146|KE|28|7867533","Earth|Africa|Kenya|Kwale|Shimba Hills National Reserve","4","1"
"P107473","P107473_7932412","5","7932412","Tara Biosphere Reserve","42.30694","19.19833","RES","reserve","6295630|6255148|ME|7932412","Earth|Europe|Montenegro|Tara Biosphere Reserve","4","2"
"P107484","P107484_7932411","5","7932411","Ambatovaky Reserve","-16.76468","49.22849","RES","reserve","6295630|6255146|MG|7932411","Earth|Africa|Madagascar|Ambatovaky Reserve","4","2"
"P107484","P107484_7932432","5","7932432","Amber Forest Reserve","-12.45228","49.19296","RES","reserve","6295630|6255146|MG|7932432","Earth|Africa|Madagascar|Amber Forest Reserve","4","2"
"P107484","P107484_7932410","5","7932410","Ambohitantely Reserve","-18.16666","47.28334","RES","reserve","6295630|6255146|MG|7932410","Earth|Africa|Madagascar|Ambohitantely Reserve","4","2"
"P107484","P107484_7932428","5","7932428","Analamazoatra Reserve","-18.93884","48.43374","RES","reserve","6295630|6255146|MG|7932428","Earth|Africa|Madagascar|Analamazoatra Reserve","4","2"
"P107484","P107484_7932409","5","7932409","Analamerana Reserve","-12.78765","49.53007","RES","reserve","6295630|6255146|MG|7932409","Earth|Africa|Madagascar|Analamerana Reserve","4","2"
"P107484","P107484_7932407","5","7932407","Ankarana Reserve","-13.07278","48.91472","RES","reserve","6295630|6255146|MG|7932407","Earth|Africa|Madagascar|Ankarana Reserve","4","2"
"P107484","P107484_7932424","5","7932424","Mangerivola Reserve","-18.18149","48.90015","RES","reserve","6295630|6255146|MG|7932424","Earth|Africa|Madagascar|Mangerivola Reserve","4","2"
"P107484","P107484_7932427","5","7932427","Manongarivo Reserve","-14.01936","48.35907","RES","reserve","6295630|6255146|MG|7932427","Earth|Africa|Madagascar|Manongarivo Reserve","4","2"
"P107484","P107484_7932429","5","7932429","Nosy Mangabe Reserve","-15.49339","49.76772","RES","reserve","6295630|6255146|MG|7932429","Earth|Africa|Madagascar|Nosy Mangabe Reserve","4","2"
"P107484","P107484_7932454","5","7932454","Sahamalaza - Iles Radama Biosphere Reserve","-14.06465","47.75002","RES","reserve","6295630|6255146|MG|7932454","Earth|Africa|Madagascar|Sahamalaza - Iles Radama Biosphere Reserve","4","2"
"P112975","P112975_2232990","5","2232990","Dja Faunal Reserve","3.15106","13.00146","RES","reserve","6295630|6255146|CM|04|2230815|2232990","Earth|Africa|Cameroon|East|Departement du Haut-Nyong|Dja Faunal Reserve","4","2"
"P123923","P123923_515971","5","515971","Okskiy Zapovednik","54.74935","40.76162","RES","reserve","6295630|6255148|RU|62|515971","Earth|Europe|Russia|Ryazanskaya Oblast’|Okskiy Zapovednik","4","2"
"P113971","P113971_7932407","5","7932407","Ankarana Reserve","-13.07278","48.91472","RES","reserve","6295630|6255146|MG|7932407","Earth|Africa|Madagascar|Ankarana Reserve","4","2"
"P146314","P146314_1245113","5","1245113","Hakgala Strict Natural Reserve","6.9109","80.8133","RES","reserve","6295630|6255147|LK|00","Earth|Asia|Sri Lanka|Hakgala Strict Natural Reserve","4","2"
"P007790","P007790_6942339","5","6942339","Indio Maíz Biological Reserve","12.91355","-84.67987","RES","reserve","6295630|6255149|NI|16","Earth|North America|Nicaragua|Indio Maíz Biological Reserve","4","2"
"P036062","P036062_10171589","1","10171589","Buxa Tiger Reserve","26.65","89.58","RES","reserve","6295630|6255147|IN|28|1269389|10171589","Earth|Asia|India|West Bengal|Jalpāiguri|Buxa Tiger Reserve","4","1"
"P036062","P036062_10171582","1","10171582","Palamau Tiger Reserve","23.68889","84.24889","RES","reserve","6295630|6255147|IN|38|7627176|10171582","Earth|Asia|India|State of Jharkhand|Latehar|Palamau Tiger Reserve","4","1"
"P046837","P046837_149741","5","149741","Speke Gulf","-2.16667","33.83333","RES","reserve","6295630|6255146|TZ|08|149741","Earth|Africa|Tanzania|Mara|Speke Gulf","4","2"
"P064961","P064961_428498","1","428498","Musigati","-3.06778","29.45861","MKT","market","6295630|6255146|BI|09|428498","Earth|Africa|Burundi|Bubanza Province|Musigati","3","1"
"P064961","P064961_429954","1","429954","Rugombo","-2.81444","29.07889","MKT","market","6295630|6255146|BI|12|429954","Earth|Africa|Burundi|Cibitoke Province|Rugombo","3","1"
"P117871","P117871_7910473","1","7910473","Gouyave Fish Market","12.16766","-61.72937","MKT","market","6295630|6255149|GD|7910473","Earth|North America|Grenada|Gouyave Fish Market","3","1"
"P005907","P005907_7489522","1","7489522","Sūq al Ḩaşabah","15.37867","44.20922","MKT","market","6295630|6255147|YE|26|6940659|7489522","Earth|Asia|Yemen|Amanat Al Asimah|Ath'thaorah|Sūq al Ḩaşabah","3","1"
"P064965","P064965_7656457","1","7656457","Rwabikwano","-2.2413","30.0541","MRSH","marsh(es)","6295630|6255146|RW|11|7656457","Earth|Africa|Rwanda|Eastern Province|Rwabikwano","4","1"
"P075163","P075163_675847","1","675847","Balta Ialomiţei","44.5","28.0","MRSH","marsh(es)","6295630|6255148|RO|00","Earth|Europe|Romania|Balta Ialomiţei","4","1"
"P082026","P082026_3437493","1","3437493","Estero Pirí Pucú","-23.88333","-57.13333","MRSH","marsh(es)","6295630|6255150|PY|17|3437493","Earth|South America|Paraguay|Departamento de San Pedro|Estero Pirí Pucú","4","1"
"P100415","P100415_3261364","5","3261364","Hutovo Blato","43.06139","17.785","MRSH","marsh(es)","6295630|6255148|BA|01|3261364","Earth|Europe|Bosnia and Herzegovina|Federation of Bosnia and Herzegovina|Hutovo Blato","4","2"
"P127543","P127543_2380559","1","2380559","Chelkhat Tiyâb","16.37349","-12.73193","MRSH","marsh(es)","6295630|6255146|MR|03|2380559","Earth|Africa|Mauritania|Assaba|Chelkhat Tiyâb","4","1"
"P117617","P117617_929898","5","929898","Elephant Marsh","-16.33333","35.08333","MRSH","marsh(es)","6295630|6255146|MW|S|931067|929898","Earth|Africa|Malawi|Southern Region|Chikwawa District|Elephant Marsh","4","2"
"P064981","P064981_77309","2","77309","Banī Bahlūl","15.23333","44.33333","TRB","tribal area","6295630|6255147|YE|16|71131|77309","Earth|Asia|Yemen|Sanaa|Sanhan|Banī Bahlūl","1","2"
"P082754","P082754_2555966","2","2555966","Beni Arouss","35.3682","-5.74337","TRB","tribal area","6295630|6255146|MA|51|2555966","Earth|Africa|Morocco|Doukkala-Abda|Beni Arouss","1","2"
"P045031","P045031_880121","2","880121","Tjolotjo Tribal Trust Land","-19.53452","27.29299","TRB","tribal area","6295630|6255146|ZW|06|880121","Earth|Africa|Zimbabwe|Matabeleland North|Tjolotjo Tribal Trust Land","1","2"
"P005521","P005521_2526592","5","2526592","Triffa","35.04446","-2.30732","TRB","tribal area","6295630|6255146|MA|54|2526592","Earth|Africa|Morocco|Oriental|Triffa","1","2"
"P065437","P065437_8142169","5","8142169","East Madi Hunting Area","3.27253","31.78526","RESH","hunting reserve","6295630|6255146|UG|N|443782|8142169","Earth|Africa|Uganda|Northern Region|Adjumani District|East Madi Hunting Area","4","2"
"P065437","P065437_8080229","5","8080229","Karuma Game Reserve","1.91772","31.735","RESH","hunting reserve","6295630|6255146|UG|W|443351|8080229","Earth|Africa|Uganda|Western Region|Masindi District|Karuma Game Reserve","4","2"
"P066155","P066155_9072681","4","9072681","Perm Oblast","58.01389","56.24889","ADM1H","historical first-order administrative division","6295630|6255148|RU|58","Earth|Europe|Russia|Perm Oblast","1","2"
"P074102","P074102_203103","4","203103","Butare Province","-2.58333","29.58333","ADM1H","historical first-order administrative division","6295630|6255146|RW|15|203103","Earth|Africa|Rwanda|Southern Province|Butare Province","1","2"
"P074102","P074102_203116","4","203116","Byumba Province","-1.5","30.16667","ADM1H","historical first-order administrative division","6295630|6255146|RW|13|203116","Earth|Africa|Rwanda|Northern Province|Byumba Province","1","2"
"P074102","P074102_202238","4","202238","Gikongoro Province","-2.5","29.5","ADM1H","historical first-order administrative division","6295630|6255146|RW|15|202238","Earth|Africa|Rwanda|Southern Province|Gikongoro Province","1","2"
"P074102","P074102_202231","4","202231","Gisenyi Province","-1.75","29.5","ADM1H","historical first-order administrative division","6295630|6255146|RW|14|202231","Earth|Africa|Rwanda|Western Province|Gisenyi Province","1","2"
"P074102","P074102_8354638","4","8354638","Umutara Province","-1.41846","30.4129","ADM1H","historical first-order administrative division","6295630|6255146|RW|02","Earth|Africa|Rwanda|Umutara Province","1","2"
"P074688","P074688_1581019","4","1581019","Tỉnh Hà Tây","20.91667","105.66667","ADM1H","historical first-order administrative division","6295630|6255147|VN|51","Earth|Asia|Vietnam|Tỉnh Hà Tây","1","2"
"P075407","P075407_1581019","4","1581019","Tỉnh Hà Tây","20.91667","105.66667","ADM1H","historical first-order administrative division","6295630|6255147|VN|51","Earth|Asia|Vietnam|Tỉnh Hà Tây","1","2"
"P077287","P077287_1581019","4","1581019","Tỉnh Hà Tây","20.91667","105.66667","ADM1H","historical first-order administrative division","6295630|6255147|VN|51","Earth|Asia|Vietnam|Tỉnh Hà Tây","1","2"
"P079414","P079414_201519","4","201519","Ruhengeri Province","-1.58333","29.66667","ADM1H","historical first-order administrative division","6295630|6255146|RW|13|201519","Earth|Africa|Rwanda|Northern Province|Ruhengeri Province","1","2"
"P085080","P085080_1581019","4","1581019","Tỉnh Hà Tây","20.91667","105.66667","ADM1H","historical first-order administrative division","6295630|6255147|VN|51","Earth|Asia|Vietnam|Tỉnh Hà Tây","1","2"
"P088362","P088362_1581019","4","1581019","Tỉnh Hà Tây","20.91667","105.66667","ADM1H","historical first-order administrative division","6295630|6255147|VN|51","Earth|Asia|Vietnam|Tỉnh Hà Tây","1","2"
"P089566","P089566_1514919","4","1514919","Ashtskiy Rayon","40.83333","70.5","ADM1H","historical first-order administrative division","6295630|6255147|TJ|03|1514919","Earth|Asia|Tajikistan|Viloyati Sughd|Ashtskiy Rayon","1","2"
"P090723","P090723_1581019","4","1581019","Tỉnh Hà Tây","20.91667","105.66667","ADM1H","historical first-order administrative division","6295630|6255147|VN|51","Earth|Asia|Vietnam|Tỉnh Hà Tây","1","2"
"P095050","P095050_400742","4","400742","Central Province","-0.75","37.0","ADM1H","historical first-order administrative division","6295630|6255146|KE|01","Earth|Africa|Kenya|Central Province","1","2"
"P095050","P095050_400745","4","400745","North Eastern Province","1.0","40.25","ADM1H","historical first-order administrative division","6295630|6255146|KE|06","Earth|Africa|Kenya|North Eastern Province","1","2"
"P095050","P095050_400743","4","400743","Western Province","0.5","34.58333","ADM1H","historical first-order administrative division","6295630|6255146|KE|09","Earth|Africa|Kenya|Western Province","1","2"
"P095129","P095129_1581019","4","1581019","Tỉnh Hà Tây","20.91667","105.66667","ADM1H","historical first-order administrative division","6295630|6255147|VN|51","Earth|Asia|Vietnam|Tỉnh Hà Tây","1","2"
"P096418","P096418_1581019","4","1581019","Tỉnh Hà Tây","20.91667","105.66667","ADM1H","historical first-order administrative division","6295630|6255147|VN|51","Earth|Asia|Vietnam|Tỉnh Hà Tây","1","2"
"P101608","P101608_1581019","4","1581019","Tỉnh Hà Tây","20.91667","105.66667","ADM1H","historical first-order administrative division","6295630|6255147|VN|51","Earth|Asia|Vietnam|Tỉnh Hà Tây","1","2"
"P103037","P103037_199247","4","199247","Coast Province","-3.0","39.5","ADM1H","historical first-order administrative division","6295630|6255146|KE|02","Earth|Africa|Kenya|Coast Province","1","2"
"P103037","P103037_400741","4","400741","Eastern","0.0","38.0","ADM1H","historical first-order administrative division","6295630|6255146|KE|03","Earth|Africa|Kenya|Eastern","1","2"
"P106200","P106200_182763","4","182763","Nyanza Province","-0.5","34.5","ADM1H","historical first-order administrative division","6295630|6255146|KE|07","Earth|Africa|Kenya|Nyanza Province","1","2"
"P106200","P106200_400744","4","400744","Rift Valley Province","0.5","36.0","ADM1H","historical first-order administrative division","6295630|6255146|KE|08","Earth|Africa|Kenya|Rift Valley Province","1","2"
"P112712","P112712_202067","4","202067","Kibungo Province","-2.0","30.58333","ADM1H","historical first-order administrative division","6295630|6255146|RW|11|202067","Earth|Africa|Rwanda|Eastern Province|Kibungo Province","1","2"
"P116748","P116748_616283","4","616283","Hrazdani Shrjan","40.5","44.66667","ADM1H","historical first-order administrative division","6295630|6255147|AM|05|616283","Earth|Asia|Armenia|Kotayk’i Marz|Hrazdani Shrjan","1","2"
"P116748","P116748_616247","4","616247","Sevani Shrjan","40.58333","44.91667","ADM1H","historical first-order administrative division","6295630|6255147|AM|04|616247","Earth|Asia|Armenia|Gegharkunik Province|Sevani Shrjan","1","2"
"P123783","P123783_1581019","4","1581019","Tỉnh Hà Tây","20.91667","105.66667","ADM1H","historical first-order administrative division","6295630|6255147|VN|51","Earth|Asia|Vietnam|Tỉnh Hà Tây","1","2"
"P126321","P126321_400741","4","400741","Eastern","0.0","38.0","ADM1H","historical first-order administrative division","6295630|6255146|KE|03","Earth|Africa|Kenya|Eastern","1","2"
"P126321","P126321_182763","4","182763","Nyanza Province","-0.5","34.5","ADM1H","historical first-order administrative division","6295630|6255146|KE|07","Earth|Africa|Kenya|Nyanza Province","1","2"
"P004838","P004838_1581019","4","1581019","Tỉnh Hà Tây","20.91667","105.66667","ADM1H","historical first-order administrative division","6295630|6255147|VN|51","Earth|Asia|Vietnam|Tỉnh Hà Tây","1","2"
"P066321","P066321_3514386","1","3514386","Xpujil","18.51041","-89.40663","ANS","ancient site","6295630|6255149|MX|23|3514386","Earth|North America|Mexico|Quintana Roo|Xpujil","3","1"
"P110324","P110324_1247940","2","1247940","Dimbulagala Archaeological Reserve","7.85","81.13333","ANS","ancient site","6295630|6255147|LK|30|1247940","Earth|Asia|Sri Lanka|North Central Province|Dimbulagala Archaeological Reserve","3","2"
"P115568","P115568_3613228","1","3613228","Sitio Arqueológico Rastrojón","14.85655","-89.1316","ANS","ancient site","6295630|6255149|HN|05|3613228","Earth|North America|Honduras|Departamento de Copán|Sitio Arqueológico Rastrojón","3","1"
"P131266","P131266_1163715","1","1163715","Taxila","33.75972","72.8375","ANS","ancient site","6295630|6255147|PK|04|1163715","Earth|Asia|Pakistan|Punjab|Taxila","3","1"
"P066512","P066512_9072693","1","9072693","Bogdanka Coal Mine","51.32889","23.00472","MNC","coal mine(s)","6295630|6255148|PL|75|7530864|7532088|9072693","Earth|Europe|Poland|Lublin Voivodeship|Powiat łęczyński|Puchaczów|Bogdanka Coal Mine","3","1"
"P069063","P069063_7602712","1","7602712","Mariinsky Theatre","59.92556","30.29611","THTR","theater","6295630|6255148|RU|42|7602712","Earth|Europe|Russia|Leningrad|Mariinsky Theatre","3","1"
"P069063","P069063_7874174","1","7874174","Shostakovich Philharmonic","59.93598","30.33192","THTR","theater","6295630|6255148|RU|42|7874174","Earth|Europe|Russia|Leningrad|Shostakovich Philharmonic","3","1"
"P069258","P069258_909868","2","909868","Luano Valley","-14.83333","29.58333","VAL","valley","6295630|6255146|ZM|09|909868","Earth|Africa|Zambia|Lusaka Province|Luano Valley","4","2"
"P071454","P071454_8990170","5","8990170","Neelum Valley","34.5891","73.9106","VAL","valley","6295630|6255147|PK|06|8990170","Earth|Asia|Pakistan|Azad Kashmir|Neelum Valley","4","2"
"P077012","P077012_7115980","1","7115980","Compostela Valley","7.60755","125.9586","VAL","valley","6295630|6255147|PH|7115980","Earth|Asia|Philippines|Compostela Valley","4","1"
"P082466","P082466_3690580","5","3690580","Valle de Aburrá","6.28333","-75.5","VAL","valley","6295630|6255150|CO|02|3690580","Earth|South America|Colombia|Antioquia|Valle de Aburrá","4","2"
"P083325","P083325_6942201","1","6942201","Zambezi Valley","-18.83333","36.28333","VAL","valley","6295630|6255146|MZ|09|6942201","Earth|Africa|Mozambique|Província de Zambézia|Zambezi Valley","4","1"
"P084967","P084967_7115980","5","7115980","Compostela Valley","7.60755","125.9586","VAL","valley","6295630|6255147|PH|7115980","Earth|Asia|Philippines|Compostela Valley","4","2"
"P086480","P086480_2245661","1","2245661","Vallée du Sénégal","16.16667","-14.0","VAL","valley","6295630|6255146|SN|14|2245661","Earth|Africa|Senegal|Saint-Louis|Vallée du Sénégal","4","1"
"P094784","P094784_3659241","2","3659241","Hoya del Chimbo","-1.83333","-79.0","VAL","valley","6295630|6255150|EC|00","Earth|South America|Ecuador|Hoya del Chimbo","4","2"
"P094784","P094784_3659433","2","3659433","Hoya del Chanchán","-2.28333","-78.91667","VAL","valley","6295630|6255150|EC|00","Earth|South America|Ecuador|Hoya del Chanchán","4","2"
"P101356","P101356_3690580","2","3690580","Valle de Aburrá","6.28333","-75.5","VAL","valley","6295630|6255150|CO|02|3690580","Earth|South America|Colombia|Antioquia|Valle de Aburrá","4","2"
"P114325","P114325_3690580","2","3690580","Valle de Aburrá","6.28333","-75.5","VAL","valley","6295630|6255150|CO|02|3690580","Earth|South America|Colombia|Antioquia|Valle de Aburrá","4","2"
"P116190","P116190_1283239","5","1283239","Kathmandu Valley","27.66667","85.35","VAL","valley","6295630|6255147|NP|00","Earth|Asia|Nepal|Kathmandu Valley","4","2"
"P117871","P117871_3577968","1","3577968","Arnos Vale","13.13333","-61.21667","VAL","valley","6295630|6255149|VC|04|3577968","Earth|North America|Saint Vincent and the Grenadines|Parish of Saint George|Arnos Vale","4","1"
"P120629","P120629_2245661","5","2245661","Vallée du Sénégal","16.16667","-14.0","VAL","valley","6295630|6255146|SN|14|2245661","Earth|Africa|Senegal|Saint-Louis|Vallée du Sénégal","4","2"
"P121195","P121195_3523270","5","3523270","Valle de México","19.66667","-99.0","VAL","valley","6295630|6255149|MX|00","Earth|North America|Mexico|Valle de México","4","2"
"P125205","P125205_3576604","1","3576604","Mabouya Valley","13.93333","-60.93333","VAL","valley","6295630|6255149|LC|05|3576604","Earth|North America|Saint Lucia|Dennery Quarter|Mabouya Valley","4","1"
"P127741","P127741_7115980","5","7115980","Compostela Valley","7.60755","125.9586","VAL","valley","6295630|6255147|PH|7115980","Earth|Asia|Philippines|Compostela Valley","4","2"
"P127303","P127303_6942201","5","6942201","Zambezi Valley","-18.83333","36.28333","VAL","valley","6295630|6255146|MZ|09|6942201","Earth|Africa|Mozambique|Província de Zambézia|Zambezi Valley","4","2"
"P124018","P124018_2245661","2","2245661","Vallée du Sénégal","16.16667","-14.0","VAL","valley","6295630|6255146|SN|14|2245661","Earth|Africa|Senegal|Saint-Louis|Vallée du Sénégal","4","2"
"P126487","P126487_3523270","5","3523270","Valle de México","19.66667","-99.0","VAL","valley","6295630|6255149|MX|00","Earth|North America|Mexico|Valle de México","4","2"
"P058842","P058842_7115980","5","7115980","Compostela Valley","7.60755","125.9586","VAL","valley","6295630|6255147|PH|7115980","Earth|Asia|Philippines|Compostela Valley","4","2"
"P051610","P051610_2245661","5","2245661","Vallée du Sénégal","16.16667","-14.0","VAL","valley","6295630|6255146|SN|14|2245661","Earth|Africa|Senegal|Saint-Louis|Vallée du Sénégal","4","2"
"P007398","P007398_3601161","1","3601161","Valle de Sula","15.45","-87.86667","VAL","valley","6295630|6255149|HN|06|3601161","Earth|North America|Honduras|Departamento de Cortés|Valle de Sula","4","1"
"P069479","P069479_363393","5","363393","Liqeni i Butrintit","39.78333","20.03333","LKN","salt lake","6295630|6255148|AL|51|363393","Earth|Europe|Albania|Qarku i Vlorës|Liqeni i Butrintit","4","2"
"P069824","P069824_7896134","1","7896134","Eduardo Mondlane University","-25.9667","32.5833","UNIV","university","6295630|6255146|MZ|04|7896134","Earth|Africa|Mozambique|Maputo|Eduardo Mondlane University","3","1"
"P069824","P069824_7896760","1","7896760","Higher Institute for International Relations","-25.95979","32.59976","UNIV","university","6295630|6255146|MZ|04|7896760","Earth|Africa|Mozambique|Maputo|Higher Institute for International Relations","3","1"
"P069824","P069824_7896579","1","7896579","Pedagogical University","-25.974","32.58496","UNIV","university","6295630|6255146|MZ|04|7896579","Earth|Africa|Mozambique|Maputo|Pedagogical University","3","1"
"P070823","P070823_7839253","1","7839253","Mzuzu University","-11.422","33.99323","UNIV","university","6295630|6255146|MW|N|7839253","Earth|Africa|Malawi|Northern Region|Mzuzu University","3","1"
"P074078","P074078_9072544","1","9072544","Islamic University in Uganda","1.09306","34.17694","UNIV","university","6295630|6255146|UG|E|443353|7732232|8658325|9072544","Earth|Africa|Uganda|Eastern Region|Mbale District|Mbale Municipality|Northern Division|Islamic University in Uganda","3","1"
"P074078","P074078_8629678","1","8629678","Makerere University","0.33572","32.56815","UNIV","university","6295630|6255146|UG|C|8629678","Earth|Africa|Uganda|Central Region|Makerere University","3","1"
"P074078","P074078_8584028","1","8584028","Mbarara University","-0.61551","30.65717","UNIV","university","6295630|6255146|UG|W|8584028","Earth|Africa|Uganda|Western Region|Mbarara University","3","1"
"P074078","P074078_9072545","1","9072545","Nkumba University","0.095","32.507","UNIV","university","6295630|6255146|UG|C|448224|234053|8658284|9072545","Earth|Africa|Uganda|Central Region|Wakiso District|Busiro County|Katabi|Nkumba University","3","1"
"P074078","P074078_8581639","1","8581639","Uganda Martyrs University","0.0026","32.01435","UNIV","university","6295630|6255146|UG|C|8581639","Earth|Africa|Uganda|Central Region|Uganda Martyrs University","3","1"
"P074078","P074078_8584023","1","8584023","Uganda Management Institute","0.32096","32.59748","UNIV","university","6295630|6255146|UG|C|8584023","Earth|Africa|Uganda|Central Region|Uganda Management Institute","3","1"
"P074078","P074078_9072546","1","9072546","Uganda Christian University","0.355","32.745","UNIV","university","6295630|6255146|UG|C|443359|8644169|8658256|9072546","Earth|Africa|Uganda|Central Region|Mukono District|Mukono Municipality|Central Division|Uganda Christian University","3","1"
"P076183","P076183_9072614","1","9072614","Sana'a University","15.36548","44.18097","UNIV","university","6295630|6255147|YE|26|6940661|9072614","Earth|Asia|Yemen|Amanat Al Asimah|Ma'ain|Sana'a University","3","1"
"P076183","P076183_9072616","1","9072616","Taiz University","13.5755","43.98046","UNIV","university","6295630|6255147|YE|25|6940598|9072616","Earth|Asia|Yemen|Ta‘izz|Sabir Al Mawadim|Taiz University","3","1"
"P076183","P076183_9072615","1","9072615","Thamar University","14.57944","44.37889","UNIV","university","6295630|6255147|YE|11|76182|9072615","Earth|Asia|Yemen|Dhamār|Madīnat Dhamār|Thamar University","3","1"
"P076183","P076183_9072613","1","9072613","University of Aden","12.81202","45.03909","UNIV","university","6295630|6255147|YE|02|6940816|9072613","Earth|Asia|Yemen|Aden|Khur Maksar|University of Aden","3","1"
"P077896","P077896_9165712","1","9165712","Kabul University","34.51778","69.12806","UNIV","university","6295630|6255147|AF|13|9165712","Earth|Asia|Afghanistan|Kabul|Kabul University","3","1"
"P077896","P077896_9165728","1","9165728","Kandahar University","31.63712","65.68116","UNIV","university","6295630|6255147|AF|23|9165728","Earth|Asia|Afghanistan|Kandahār|Kandahar University","3","1"
"P077896","P077896_9165727","1","9165727","Takhar University","36.73135","69.54015","UNIV","university","6295630|6255147|AF|26|9165727","Earth|Asia|Afghanistan|Wilāyat-e Takhār|Takhar University","3","1"
"P095520","P095520_6940401","1","6940401","Universidad Católica del Uruguay_Dámaso Antonio Larrañaga (UCUDAL)","-34.88845","-56.15897","UNIV","university","6295630|6255150|UY|10|6940401","Earth|South America|Uruguay|Departamento de Montevideo|Universidad Católica del Uruguay_Dámaso Antonio Larrañaga (UCUDAL)","3","1"
"P125288","P125288_7910210","1","7910210","University of Guyana","6.81225","-58.1171","UNIV","university","6295630|6255150|GY|12|7910210","Earth|South America|Guyana|Demerara-Mahaica Region|University of Guyana","3","1"
"P131660","P131660_7839253","1","7839253","Mzuzu University","-11.422","33.99323","UNIV","university","6295630|6255146|MW|N|7839253","Earth|Africa|Malawi|Northern Region|Mzuzu University","3","1"
"P150129","P150129_9072616","1","9072616","Taiz University","13.5755","43.98047","UNIV","university","6295630|6255147|YE|25|6940598|9072616","Earth|Asia|Yemen|Ta‘izz|Sabir Al Mawadim|Taiz University","3","1"
"P150129","P150129_9072615","1","9072615","Thamar University","14.57944","44.37889","UNIV","university","6295630|6255147|YE|11|76182|9072615","Earth|Asia|Yemen|Dhamār|Madīnat Dhamār|Thamar University","3","1"
"P150129","P150129_9072613","1","9072613","University of Aden","12.81202","45.03909","UNIV","university","6295630|6255147|YE|02|6940816|9072613","Earth|Asia|Yemen|Aden|Khur Maksar|University of Aden","3","1"
"P123146","P123146_10376490","1","10376490","Costa Rica Institute of Technology","9.85456","-83.90903","UNIV","university","6295630|6255149|CR|02|10376490","Earth|North America|Costa Rica|Provincia de Cartago|Costa Rica Institute of Technology","3","1"
"P123146","P123146_10376503","1","10376503","National University for Distance Learning","9.93398","-84.06218","UNIV","university","6295630|6255149|CR|08|10376503","Earth|North America|Costa Rica|Provincia de San José|National University for Distance Learning","3","1"
"P123146","P123146_10376486","1","10376486","National University of Costa Rica","9.99866","-84.11117","UNIV","university","6295630|6255149|CR|04|10376486","Earth|North America|Costa Rica|Provincia de Heredia|National University of Costa Rica","3","1"
"P123146","P123146_9252702","1","9252702","University of Costa Rica","10.21361","-83.77163","UNIV","university","6295630|6255149|CR|06|9252702","Earth|North America|Costa Rica|Provincia de Limón|University of Costa Rica","3","1"
"P126974","P126974_7732742","1","7732742","2ie","12.3791","-1.50372","UNIV","university","6295630|6255146|BF|x24","Earth|Africa|Burkina Faso|2ie","3","1"
"P126974","P126974_7732741","1","7732741","African University of Science and Technology","9.00046","7.42149","UNIV","university","6295630|6255146|NG|11|7732741","Earth|Africa|Nigeria|Federal Capital Territory|African University of Science and Technology","3","1"
"P126974","P126974_9609984","1","9609984","Ahmado Bello University","11.15533","7.65418","UNIV","university","6295630|6255146|NG|23|7871258|9412074|9609984","Earth|Africa|Nigeria|Kaduna State|Sabon Gari|Jama A|Ahmado Bello University","3","1"
