project_id,project_location_id,precision_code,geoname_id,place_name,latitude,longitude,location_type_code,location_type_name,gazetteer_adm_code,planet,continent,country,loc1,loc2,location_class,geographic_exactness,project_title.x,ad_sector_names,project_title.y,status
P146464,P146464_1337215,3,1337215,Bhola,22.36667,90.81667,ADM2,second-order administrative division,6295630|6255147|BD|85|1337215,Earth,Asia,Bangladesh,Barisal Division,Bhola,1,1,Multipurpose Disaster Shelter Project,"Water supply and sanitation|Transport and storage|Government and civil society, general|Basic education",Multipurpose Disaster Shelter Project,Implementation
P146464,P146464_1337199,3,1337199,Chittagong,22.4875,91.96333,ADM2,second-order administrative division,6295630|6255147|BD|84|1337199,Earth,Asia,Bangladesh,Chittagong,Chittagong,1,1,Multipurpose Disaster Shelter Project,"Water supply and sanitation|Transport and storage|Government and civil society, general|Basic education",Multipurpose Disaster Shelter Project,Implementation
P146464,P146464_1337202,3,1337202,Cox's Bazar,21.58389,92.01528,ADM2,second-order administrative division,6295630|6255147|BD|84|1337202,Earth,Asia,Bangladesh,Chittagong,Cox's Bazar,1,1,Multipurpose Disaster Shelter Project,"Water supply and sanitation|Transport and storage|Government and civil society, general|Basic education",Multipurpose Disaster Shelter Project,Implementation
P146464,P146464_1337197,3,1337197,Feni,22.96667,91.31667,ADM2,second-order administrative division,6295630|6255147|BD|84|1337197,Earth,Asia,Bangladesh,Chittagong,Feni,1,1,Multipurpose Disaster Shelter Project,"Water supply and sanitation|Transport and storage|Government and civil society, general|Basic education",Multipurpose Disaster Shelter Project,Implementation
P146464,P146464_1337195,3,1337195,Lakshmipur,22.91667,90.83333,ADM2,second-order administrative division,6295630|6255147|BD|84|1337195,Earth,Asia,Bangladesh,Chittagong,Lakshmipur,1,1,Multipurpose Disaster Shelter Project,"Water supply and sanitation|Transport and storage|Government and civil society, general|Basic education",Multipurpose Disaster Shelter Project,Implementation
P146464,P146464_1337196,3,1337196,Noakhali,22.75,91.16667,ADM2,second-order administrative division,6295630|6255147|BD|84|1337196,Earth,Asia,Bangladesh,Chittagong,Noakhali,1,1,Multipurpose Disaster Shelter Project,"Water supply and sanitation|Transport and storage|Government and civil society, general|Basic education",Multipurpose Disaster Shelter Project,Implementation
P146464,P146464_1337216,3,1337216,Patuakhali,22.33333,90.33333,ADM2,second-order administrative division,6295630|6255147|BD|85|1337216,Earth,Asia,Bangladesh,Barisal Division,Patuakhali,1,1,Multipurpose Disaster Shelter Project,"Water supply and sanitation|Transport and storage|Government and civil society, general|Basic education",Multipurpose Disaster Shelter Project,Implementation
P146464,P146464_1477494,3,1477494,Pirojpur,22.53671,90.00033,ADM2,second-order administrative division,6295630|6255147|BD|85|1477494,Earth,Asia,Bangladesh,Barisal Division,Pirojpur,1,1,Multipurpose Disaster Shelter Project,"Water supply and sanitation|Transport and storage|Government and civil society, general|Basic education",Multipurpose Disaster Shelter Project,Implementation
P131263,P131263_1337391,3,1337391,Manikganj,23.86667,89.95,ADM2,second-order administrative division,6295630|6255147|BD|81|1337391,Earth,Asia,Bangladesh,Dhaka Division,Manikganj,1,1,Rural Electrification and Renewable Energy Development II (RERED II) Project,Energy generation and supply,Rural Electrification and Renewable Energy Development II (RERED II) Project,Implementation
P131263,P131263_1337154,3,1337154,Thakurgaon,25.96667,88.33333,ADM2,second-order administrative division,6295630|6255147|BD|87|1337154,Earth,Asia,Bangladesh,Rangpur Division,Thakurgaon,1,1,Rural Electrification and Renewable Energy Development II (RERED II) Project,Energy generation and supply,Rural Electrification and Renewable Energy Development II (RERED II) Project,Implementation
P129920,P129920_1337209,3,1337209,Bagerhat,22.4,89.75,ADM2,second-order administrative division,6295630|6255147|BD|82|1337209,Earth,Asia,Bangladesh,Khulna Division,Bagerhat,1,1,Bangladesh: Rural Electricity Transmission and Distribution Project,Energy generation and supply,Bangladesh: Rural Electricity Transmission and Distribution Project,Implementation
P129920,P129920_1337184,3,1337184,Gopalganj,23.16667,89.91667,ADM2,second-order administrative division,6295630|6255147|BD|81|1337184,Earth,Asia,Bangladesh,Dhaka Division,Gopalganj,1,1,Bangladesh: Rural Electricity Transmission and Distribution Project,Energy generation and supply,Bangladesh: Rural Electricity Transmission and Distribution Project,Implementation
P123828,P123828_1337192,3,1337192,Brahmanbaria,23.98333,91.16667,ADM2,second-order administrative division,6295630|6255147|BD|84|1337192,Earth,Asia,Bangladesh,Chittagong,Brahmanbaria,1,1,Second Rural Transport Improvement Project,Industry|Transport and storage,Second Rural Transport Improvement Project,Implementation
P123828,P123828_1337194,3,1337194,Chandpur,23.25,90.83333,ADM2,second-order administrative division,6295630|6255147|BD|84|1337194,Earth,Asia,Bangladesh,Chittagong,Chandpur,1,1,Second Rural Transport Improvement Project,Industry|Transport and storage,Second Rural Transport Improvement Project,Implementation
P123828,P123828_1337199,3,1337199,Chittagong,22.4875,91.96333,ADM2,second-order administrative division,6295630|6255147|BD|84|1337199,Earth,Asia,Bangladesh,Chittagong,Chittagong,1,1,Second Rural Transport Improvement Project,Industry|Transport and storage,Second Rural Transport Improvement Project,Implementation
P123828,P123828_1337193,3,1337193,Comilla,23.4417,91.00987,ADM2,second-order administrative division,6295630|6255147|BD|84|1337193,Earth,Asia,Bangladesh,Chittagong,Comilla,1,1,Second Rural Transport Improvement Project,Industry|Transport and storage,Second Rural Transport Improvement Project,Implementation
P123828,P123828_1337202,3,1337202,Cox's Bazar,21.58389,92.01528,ADM2,second-order administrative division,6295630|6255147|BD|84|1337202,Earth,Asia,Bangladesh,Chittagong,Cox's Bazar,1,1,Second Rural Transport Improvement Project,Industry|Transport and storage,Second Rural Transport Improvement Project,Implementation
P123828,P123828_1337178,3,1337178,Dhaka,23.81093,90.36542,ADM2,second-order administrative division,6295630|6255147|BD|81|1337178,Earth,Asia,Bangladesh,Dhaka Division,Dhaka,1,1,Second Rural Transport Improvement Project,Industry|Transport and storage,Second Rural Transport Improvement Project,Implementation
P123828,P123828_1337197,3,1337197,Feni,22.96667,91.31667,ADM2,second-order administrative division,6295630|6255147|BD|84|1337197,Earth,Asia,Bangladesh,Chittagong,Feni,1,1,Second Rural Transport Improvement Project,Industry|Transport and storage,Second Rural Transport Improvement Project,Implementation
P123828,P123828_1337175,3,1337175,Gazipur,25.25,89.5,ADM2,second-order administrative division,6295630|6255147|BD|81|1337175,Earth,Asia,Bangladesh,Dhaka Division,Gazipur,1,1,Second Rural Transport Improvement Project,Industry|Transport and storage,Second Rural Transport Improvement Project,Implementation
P123828,P123828_1337191,3,1337191,Habiganj,24.43333,91.41667,ADM2,second-order administrative division,6295630|6255147|BD|86|1337191,Earth,Asia,Bangladesh,Sylhet Division,Habiganj,1,1,Second Rural Transport Improvement Project,Industry|Transport and storage,Second Rural Transport Improvement Project,Implementation
P123828,P123828_1337172,3,1337172,Jamalpur,25,89.83333,ADM2,second-order administrative division,6295630|6255147|BD|81|1337172,Earth,Asia,Bangladesh,Dhaka Division,Jamalpur,1,1,Second Rural Transport Improvement Project,Industry|Transport and storage,Second Rural Transport Improvement Project,Implementation
P123828,P123828_1337176,3,1337176,Kishoregonj,24.41667,90.95,ADM2,second-order administrative division,6295630|6255147|BD|81|1337176,Earth,Asia,Bangladesh,Dhaka Division,Kishoregonj,1,1,Second Rural Transport Improvement Project,Industry|Transport and storage,Second Rural Transport Improvement Project,Implementation
P123828,P123828_1337195,3,1337195,Lakshmipur,22.91667,90.83333,ADM2,second-order administrative division,6295630|6255147|BD|84|1337195,Earth,Asia,Bangladesh,Chittagong,Lakshmipur,1,1,Second Rural Transport Improvement Project,Industry|Transport and storage,Second Rural Transport Improvement Project,Implementation
P123828,P123828_1337391,3,1337391,Manikganj,23.86667,89.95,ADM2,second-order administrative division,6295630|6255147|BD|81|1337391,Earth,Asia,Bangladesh,Dhaka Division,Manikganj,1,1,Second Rural Transport Improvement Project,Industry|Transport and storage,Second Rural Transport Improvement Project,Implementation
P123828,P123828_1337190,3,1337190,Maulvibazar District,24.5,91.83333,ADM2,second-order administrative division,6295630|6255147|BD|86|1337190,Earth,Asia,Bangladesh,Sylhet Division,Maulvibazar District,1,1,Second Rural Transport Improvement Project,Industry|Transport and storage,Second Rural Transport Improvement Project,Implementation
P123828,P123828_1337183,3,1337183,Munshiganj,23.55,90.36667,ADM2,second-order administrative division,6295630|6255147|BD|81|1337183,Earth,Asia,Bangladesh,Dhaka Division,Munshiganj,1,1,Second Rural Transport Improvement Project,Industry|Transport and storage,Second Rural Transport Improvement Project,Implementation
P123828,P123828_1337173,3,1337173,Mymensingh,24.75,90.4,ADM2,second-order administrative division,6295630|6255147|BD|81|1337173,Earth,Asia,Bangladesh,Dhaka Division,Mymensingh,1,1,Second Rural Transport Improvement Project,Industry|Transport and storage,Second Rural Transport Improvement Project,Implementation
P123828,P123828_1337182,3,1337182,Narayanganj,23.75,90.58333,ADM2,second-order administrative division,6295630|6255147|BD|81|1337182,Earth,Asia,Bangladesh,Dhaka Division,Narayanganj,1,1,Second Rural Transport Improvement Project,Industry|Transport and storage,Second Rural Transport Improvement Project,Implementation
P123828,P123828_1337177,3,1337177,Narsingdi,24,90.83333,ADM2,second-order administrative division,6295630|6255147|BD|81|1337177,Earth,Asia,Bangladesh,Dhaka Division,Narsingdi,1,1,Second Rural Transport Improvement Project,Industry|Transport and storage,Second Rural Transport Improvement Project,Implementation
P123828,P123828_1337171,3,1337171,Netrakona,24.86667,90.86667,ADM2,second-order administrative division,6295630|6255147|BD|81|1337171,Earth,Asia,Bangladesh,Dhaka Division,Netrakona,1,1,Second Rural Transport Improvement Project,Industry|Transport and storage,Second Rural Transport Improvement Project,Implementation
P123828,P123828_1337196,3,1337196,Noakhali,22.75,91.16667,ADM2,second-order administrative division,6295630|6255147|BD|84|1337196,Earth,Asia,Bangladesh,Chittagong,Noakhali,1,1,Second Rural Transport Improvement Project,Industry|Transport and storage,Second Rural Transport Improvement Project,Implementation
P123828,P123828_1337169,3,1337169,Pabna,24.00633,89.33533,ADM2,second-order administrative division,6295630|6255147|BD|83|1337169,Earth,Asia,Bangladesh,Rājshāhi Division,Pabna,1,1,Second Rural Transport Improvement Project,Industry|Transport and storage,Second Rural Transport Improvement Project,Implementation
P123828,P123828_1337170,3,1337170,Sherpur,25.08333,90.08333,ADM2,second-order administrative division,6295630|6255147|BD|81|1337170,Earth,Asia,Bangladesh,Dhaka Division,Sherpur,1,1,Second Rural Transport Improvement Project,Industry|Transport and storage,Second Rural Transport Improvement Project,Implementation
P123828,P123828_1337168,3,1337168,Sirajganj,24.33333,89.61667,ADM2,second-order administrative division,6295630|6255147|BD|83|1337168,Earth,Asia,Bangladesh,Rājshāhi Division,Sirajganj,1,1,Second Rural Transport Improvement Project,Industry|Transport and storage,Second Rural Transport Improvement Project,Implementation
P123828,P123828_1337188,3,1337188,Sunamganj,24.86667,91.41667,ADM2,second-order administrative division,6295630|6255147|BD|86|1337188,Earth,Asia,Bangladesh,Sylhet Division,Sunamganj,1,1,Second Rural Transport Improvement Project,Industry|Transport and storage,Second Rural Transport Improvement Project,Implementation
P123828,P123828_1337189,3,1337189,Sylhet,24.91667,91.76667,ADM2,second-order administrative division,6295630|6255147|BD|86|1337189,Earth,Asia,Bangladesh,Sylhet Division,Sylhet,1,1,Second Rural Transport Improvement Project,Industry|Transport and storage,Second Rural Transport Improvement Project,Implementation
P123828,P123828_1337174,3,1337174,Tangail,24.33853,89.98667,ADM2,second-order administrative division,6295630|6255147|BD|81|1337174,Earth,Asia,Bangladesh,Dhaka Division,Tangail,1,1,Second Rural Transport Improvement Project,Industry|Transport and storage,Second Rural Transport Improvement Project,Implementation
P128276,P128276_1337209,3,1337209,Bagerhat,22.4,89.75,ADM2,second-order administrative division,6295630|6255147|BD|82|1337209,Earth,Asia,Bangladesh,Khulna Division,Bagerhat,1,1,Coastal Embankment Improvement Project - Phase I (CEIP-I),Forestry|Water supply and sanitation|General environmental protection|Other social infrastructure and services,Coastal Embankment Improvement Project - Phase I (CEIP-I),Implementation
P128276,P128276_1337217,3,1337217,Barguna,22.13333,90.13333,ADM2,second-order administrative division,6295630|6255147|BD|85|1337217,Earth,Asia,Bangladesh,Barisal Division,Barguna,1,1,Coastal Embankment Improvement Project - Phase I (CEIP-I),Forestry|Water supply and sanitation|General environmental protection|Other social infrastructure and services,Coastal Embankment Improvement Project - Phase I (CEIP-I),Implementation
P128276,P128276_1337211,3,1337211,Khulna,22.5,89.33333,ADM2,second-order administrative division,6295630|6255147|BD|82|1337211,Earth,Asia,Bangladesh,Khulna Division,Khulna,1,1,Coastal Embankment Improvement Project - Phase I (CEIP-I),Forestry|Water supply and sanitation|General environmental protection|Other social infrastructure and services,Coastal Embankment Improvement Project - Phase I (CEIP-I),Implementation
P128276,P128276_1337216,3,1337216,Patuakhali,22.33333,90.33333,ADM2,second-order administrative division,6295630|6255147|BD|85|1337216,Earth,Asia,Bangladesh,Barisal Division,Patuakhali,1,1,Coastal Embankment Improvement Project - Phase I (CEIP-I),Forestry|Water supply and sanitation|General environmental protection|Other social infrastructure and services,Coastal Embankment Improvement Project - Phase I (CEIP-I),Implementation
P128276,P128276_1477494,3,1477494,Pirojpur,22.53671,90.00033,ADM2,second-order administrative division,6295630|6255147|BD|85|1477494,Earth,Asia,Bangladesh,Barisal Division,Pirojpur,1,1,Coastal Embankment Improvement Project - Phase I (CEIP-I),Forestry|Water supply and sanitation|General environmental protection|Other social infrastructure and services,Coastal Embankment Improvement Project - Phase I (CEIP-I),Implementation
P128276,P128276_1337212,3,1337212,Satkhira,22.35,89.15,ADM2,second-order administrative division,6295630|6255147|BD|82|1337212,Earth,Asia,Bangladesh,Khulna Division,Satkhira,1,1,Coastal Embankment Improvement Project - Phase I (CEIP-I),Forestry|Water supply and sanitation|General environmental protection|Other social infrastructure and services,Coastal Embankment Improvement Project - Phase I (CEIP-I),Implementation
P065148,P065148_1337163,3,1337163,Bogra,24.78333,89.35,ADM2,second-order administrative division,6295630|6255147|BD|83|1337163,Earth,Asia,Bangladesh,Rājshāhi Division,Bogra,1,1,Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,"Other social infrastructure and services|Government and civil society, general|Transport and storage",Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,Completion
P065148,P065148_1337164,3,1337164,Chapai Nababganj,24.68333,88.25,ADM2,second-order administrative division,6295630|6255147|BD|83|1337164,Earth,Asia,Bangladesh,Rājshāhi Division,Chapai Nababganj,1,1,Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,"Other social infrastructure and services|Government and civil society, general|Transport and storage",Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,Completion
P065148,P065148_1337178,3,1337178,Dhaka,23.81093,90.36542,ADM2,second-order administrative division,6295630|6255147|BD|81|1337178,Earth,Asia,Bangladesh,Dhaka Division,Dhaka,1,1,Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,"Other social infrastructure and services|Government and civil society, general|Transport and storage",Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,Completion
P065148,P065148_1337175,3,1337175,Gazipur,25.25,89.5,ADM2,second-order administrative division,6295630|6255147|BD|81|1337175,Earth,Asia,Bangladesh,Dhaka Division,Gazipur,1,1,Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,"Other social infrastructure and services|Government and civil society, general|Transport and storage",Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,Completion
P065148,P065148_1337162,3,1337162,Joypurhat,25.08333,89.1,ADM2,second-order administrative division,6295630|6255147|BD|83|1337162,Earth,Asia,Bangladesh,Rājshāhi Division,Joypurhat,1,1,Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,"Other social infrastructure and services|Government and civil society, general|Transport and storage",Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,Completion
P065148,P065148_1337391,3,1337391,Manikganj,23.86667,89.95,ADM2,second-order administrative division,6295630|6255147|BD|81|1337391,Earth,Asia,Bangladesh,Dhaka Division,Manikganj,1,1,Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,"Other social infrastructure and services|Government and civil society, general|Transport and storage",Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,Completion
P065148,P065148_1337183,3,1337183,Munshiganj,23.55,90.36667,ADM2,second-order administrative division,6295630|6255147|BD|81|1337183,Earth,Asia,Bangladesh,Dhaka Division,Munshiganj,1,1,Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,"Other social infrastructure and services|Government and civil society, general|Transport and storage",Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,Completion
P065148,P065148_1337161,3,1337161,Naogaon,24.8118,88.94657,ADM2,second-order administrative division,6295630|6255147|BD|83|1337161,Earth,Asia,Bangladesh,Rājshāhi Division,Naogaon,1,1,Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,"Other social infrastructure and services|Government and civil society, general|Transport and storage",Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,Completion
P065148,P065148_1337182,3,1337182,Narayanganj,23.75,90.58333,ADM2,second-order administrative division,6295630|6255147|BD|81|1337182,Earth,Asia,Bangladesh,Dhaka Division,Narayanganj,1,1,Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,"Other social infrastructure and services|Government and civil society, general|Transport and storage",Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,Completion
P065148,P065148_1337177,3,1337177,Narsingdi,24,90.83333,ADM2,second-order administrative division,6295630|6255147|BD|81|1337177,Earth,Asia,Bangladesh,Dhaka Division,Narsingdi,1,1,Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,"Other social infrastructure and services|Government and civil society, general|Transport and storage",Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,Completion
P065148,P065148_1337167,3,1337167,Natore,24.35,89.08333,ADM2,second-order administrative division,6295630|6255147|BD|83|1337167,Earth,Asia,Bangladesh,Rājshāhi Division,Natore,1,1,Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,"Other social infrastructure and services|Government and civil society, general|Transport and storage",Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,Completion
P065148,P065148_1337169,3,1337169,Pabna,24.00633,89.33533,ADM2,second-order administrative division,6295630|6255147|BD|83|1337169,Earth,Asia,Bangladesh,Rājshāhi Division,Pabna,1,1,Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,"Other social infrastructure and services|Government and civil society, general|Transport and storage",Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,Completion
P065148,P065148_1337165,3,1337165,Rajshahi,25,89,ADM2,second-order administrative division,6295630|6255147|BD|83|1337165,Earth,Asia,Bangladesh,Rājshāhi Division,Rajshahi,1,1,Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,"Other social infrastructure and services|Government and civil society, general|Transport and storage",Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,Completion
P065148,P065148_1337168,3,1337168,Sirajganj,24.33333,89.61667,ADM2,second-order administrative division,6295630|6255147|BD|83|1337168,Earth,Asia,Bangladesh,Rājshāhi Division,Sirajganj,1,1,Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,"Other social infrastructure and services|Government and civil society, general|Transport and storage",Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,Completion
P009468,P009468_1337187,3,1337187,Madaripur,23.25,90.2,ADM2,second-order administrative division,6295630|6255147|BD|81|1337187,Earth,Asia,Bangladesh,Dhaka Division,Madaripur,1,1,Fourth Fisheries,"Agriculture|Government and civil society, general",Fourth Fisheries,Completion
P009468,P009468_1337206,3,1337206,Magura,23.43333,89.43333,ADM2,second-order administrative division,6295630|6255147|BD|82|1337206,Earth,Asia,Bangladesh,Khulna Division,Magura,1,1,Fourth Fisheries,"Agriculture|Government and civil society, general",Fourth Fisheries,Completion
P037294,P037294_1337209,3,1337209,Bagerhat,22.4,89.75,ADM2,second-order administrative division,6295630|6255147|BD|82|1337209,Earth,Asia,Bangladesh,Khulna Division,Bagerhat,1,1,Road Rehabilitation and Maintenance Project (03),"Government and civil society, general|Transport and storage",Road Rehabilitation and Maintenance Project (03),Completion
P037294,P037294_1185286,3,1185286,Barisal,22.8,90.5,ADM2,second-order administrative division,6295630|6255147|BD|85|1185286,Earth,Asia,Bangladesh,Barisal Division,Barisal,1,1,Road Rehabilitation and Maintenance Project (03),"Government and civil society, general|Transport and storage",Road Rehabilitation and Maintenance Project (03),Completion
P037294,P037294_1337163,3,1337163,Bogra,24.78333,89.35,ADM2,second-order administrative division,6295630|6255147|BD|83|1337163,Earth,Asia,Bangladesh,Rājshāhi Division,Bogra,1,1,Road Rehabilitation and Maintenance Project (03),"Government and civil society, general|Transport and storage",Road Rehabilitation and Maintenance Project (03),Completion
P037294,P037294_1337205,3,1337205,Chuadanga,23.63333,88.85,ADM2,second-order administrative division,6295630|6255147|BD|82|1337205,Earth,Asia,Bangladesh,Khulna Division,Chuadanga,1,1,Road Rehabilitation and Maintenance Project (03),"Government and civil society, general|Transport and storage",Road Rehabilitation and Maintenance Project (03),Completion
P037294,P037294_1337178,3,1337178,Dhaka,23.81093,90.36542,ADM2,second-order administrative division,6295630|6255147|BD|81|1337178,Earth,Asia,Bangladesh,Dhaka Division,Dhaka,1,1,Road Rehabilitation and Maintenance Project (03),"Government and civil society, general|Transport and storage",Road Rehabilitation and Maintenance Project (03),Completion
P037294,P037294_1337155,3,1337155,Dinajpur,25.61667,88.75,ADM2,second-order administrative division,6295630|6255147|BD|87|1337155,Earth,Asia,Bangladesh,Rangpur Division,Dinajpur,1,1,Road Rehabilitation and Maintenance Project (03),"Government and civil society, general|Transport and storage",Road Rehabilitation and Maintenance Project (03),Completion
P037294,P037294_1337160,3,1337160,Gaibandha,25.25,89.5,ADM2,second-order administrative division,6295630|6255147|BD|87|1337160,Earth,Asia,Bangladesh,Rangpur Division,Gaibandha,1,1,Road Rehabilitation and Maintenance Project (03),"Government and civil society, general|Transport and storage",Road Rehabilitation and Maintenance Project (03),Completion
P037294,P037294_1337175,3,1337175,Gazipur,25.25,89.5,ADM2,second-order administrative division,6295630|6255147|BD|81|1337175,Earth,Asia,Bangladesh,Dhaka Division,Gazipur,1,1,Road Rehabilitation and Maintenance Project (03),"Government and civil society, general|Transport and storage",Road Rehabilitation and Maintenance Project (03),Completion
P037294,P037294_1337184,3,1337184,Gopalganj,23.16667,89.91667,ADM2,second-order administrative division,6295630|6255147|BD|81|1337184,Earth,Asia,Bangladesh,Dhaka Division,Gopalganj,1,1,Road Rehabilitation and Maintenance Project (03),"Government and civil society, general|Transport and storage",Road Rehabilitation and Maintenance Project (03),Completion
P037294,P037294_1337191,3,1337191,Habiganj,24.43333,91.41667,ADM2,second-order administrative division,6295630|6255147|BD|86|1337191,Earth,Asia,Bangladesh,Sylhet Division,Habiganj,1,1,Road Rehabilitation and Maintenance Project (03),"Government and civil society, general|Transport and storage",Road Rehabilitation and Maintenance Project (03),Completion
P037294,P037294_1337207,3,1337207,Jessore,23.08333,89.16667,ADM2,second-order administrative division,6295630|6255147|BD|82|1337207,Earth,Asia,Bangladesh,Khulna Division,Jessore,1,1,Road Rehabilitation and Maintenance Project (03),"Government and civil society, general|Transport and storage",Road Rehabilitation and Maintenance Project (03),Completion
P037294,P037294_1337214,3,1337214,Jhalokati,22.6,90.2,ADM2,second-order administrative division,6295630|6255147|BD|85|1337214,Earth,Asia,Bangladesh,Barisal Division,Jhalokati,1,1,Road Rehabilitation and Maintenance Project (03),"Government and civil society, general|Transport and storage",Road Rehabilitation and Maintenance Project (03),Completion
P037294,P037294_1337162,3,1337162,Joypurhat,25.08333,89.1,ADM2,second-order administrative division,6295630|6255147|BD|83|1337162,Earth,Asia,Bangladesh,Rājshāhi Division,Joypurhat,1,1,Road Rehabilitation and Maintenance Project (03),"Government and civil society, general|Transport and storage",Road Rehabilitation and Maintenance Project (03),Completion
P037294,P037294_1185185,3,1185185,Kushtia,23.83333,88.91667,ADM2,second-order administrative division,6295630|6255147|BD|82|1185185,Earth,Asia,Bangladesh,Khulna Division,Kushtia,1,1,Road Rehabilitation and Maintenance Project (03),"Government and civil society, general|Transport and storage",Road Rehabilitation and Maintenance Project (03),Completion
P037294,P037294_1337195,3,1337195,Lakshmipur,22.91667,90.83333,ADM2,second-order administrative division,6295630|6255147|BD|84|1337195,Earth,Asia,Bangladesh,Chittagong,Lakshmipur,1,1,Road Rehabilitation and Maintenance Project (03),"Government and civil society, general|Transport and storage",Road Rehabilitation and Maintenance Project (03),Completion
P037294,P037294_1337157,3,1337157,Lalmonirhat,26,89.25,ADM2,second-order administrative division,6295630|6255147|BD|87|1337157,Earth,Asia,Bangladesh,Rangpur Division,Lalmonirhat,1,1,Road Rehabilitation and Maintenance Project (03),"Government and civil society, general|Transport and storage",Road Rehabilitation and Maintenance Project (03),Completion
P037294,P037294_1337190,3,1337190,Maulvibazar District,24.5,91.83333,ADM2,second-order administrative division,6295630|6255147|BD|86|1337190,Earth,Asia,Bangladesh,Sylhet Division,Maulvibazar District,1,1,Road Rehabilitation and Maintenance Project (03),"Government and civil society, general|Transport and storage",Road Rehabilitation and Maintenance Project (03),Completion
P037294,P037294_1337161,3,1337161,Naogaon,24.8118,88.94657,ADM2,second-order administrative division,6295630|6255147|BD|83|1337161,Earth,Asia,Bangladesh,Rājshāhi Division,Naogaon,1,1,Road Rehabilitation and Maintenance Project (03),"Government and civil society, general|Transport and storage",Road Rehabilitation and Maintenance Project (03),Completion
P037294,P037294_1337208,3,1337208,Narail,23.13333,89.6,ADM2,second-order administrative division,6295630|6255147|BD|82|1337208,Earth,Asia,Bangladesh,Khulna Division,Narail,1,1,Road Rehabilitation and Maintenance Project (03),"Government and civil society, general|Transport and storage",Road Rehabilitation and Maintenance Project (03),Completion
P037294,P037294_1337182,3,1337182,Narayanganj,23.75,90.58333,ADM2,second-order administrative division,6295630|6255147|BD|81|1337182,Earth,Asia,Bangladesh,Dhaka Division,Narayanganj,1,1,Road Rehabilitation and Maintenance Project (03),"Government and civil society, general|Transport and storage",Road Rehabilitation and Maintenance Project (03),Completion
P037294,P037294_1337177,3,1337177,Narsingdi,24,90.83333,ADM2,second-order administrative division,6295630|6255147|BD|81|1337177,Earth,Asia,Bangladesh,Dhaka Division,Narsingdi,1,1,Road Rehabilitation and Maintenance Project (03),"Government and civil society, general|Transport and storage",Road Rehabilitation and Maintenance Project (03),Completion
P037294,P037294_1337171,3,1337171,Netrakona,24.86667,90.86667,ADM2,second-order administrative division,6295630|6255147|BD|81|1337171,Earth,Asia,Bangladesh,Dhaka Division,Netrakona,1,1,Road Rehabilitation and Maintenance Project (03),"Government and civil society, general|Transport and storage",Road Rehabilitation and Maintenance Project (03),Completion
P037294,P037294_1337156,3,1337156,Nilphamari,25.96667,88.95,ADM2,second-order administrative division,6295630|6255147|BD|87|1337156,Earth,Asia,Bangladesh,Rangpur Division,Nilphamari,1,1,Road Rehabilitation and Maintenance Project (03),"Government and civil society, general|Transport and storage",Road Rehabilitation and Maintenance Project (03),Completion
P037294,P037294_1337169,3,1337169,Pabna,24.00633,89.33533,ADM2,second-order administrative division,6295630|6255147|BD|83|1337169,Earth,Asia,Bangladesh,Rājshāhi Division,Pabna,1,1,Road Rehabilitation and Maintenance Project (03),"Government and civil society, general|Transport and storage",Road Rehabilitation and Maintenance Project (03),Completion
P037294,P037294_1477494,3,1477494,Pirojpur,22.53671,90.00033,ADM2,second-order administrative division,6295630|6255147|BD|85|1477494,Earth,Asia,Bangladesh,Barisal Division,Pirojpur,1,1,Road Rehabilitation and Maintenance Project (03),"Government and civil society, general|Transport and storage",Road Rehabilitation and Maintenance Project (03),Completion
